logNo,date,title,link,category,case,domain,brand,model,year,imported,key_type,jobs,outcome,area,notes
221416371631,2018-12-10,"폭스바겐티구안차키제작,폭스바겐폴딩키,폭스바겐차키제작,폭스바겐차키분실,폭스바겐티구안차키,김해,밀양,청도",https://blog.naver.com/yym0072/221416371631,차키(2015~),true,차키,폭스바겐,티구안,2010,true,폴딩키,기타,완료,,"수신거리 짧은 폴딩 리모컨을 추가 제작, 배터리 교체로도 개선 안됨, 이모빌라이저 키"
221416026909,2018-12-10,"그랜져tg차키분실,그랜져tg차키제작,차키잃어버렸을때,대구차키분실,그랜져폴딩키",https://blog.naver.com/yym0072/221416026909,차키(2015~),true,차키,현대,그랜져 TG,2010,false,폴딩키,분실제작|차문개방,완료,,"이모빌라이저, LPG 차량, 시동키박스 손상으로 작동 불량 가능"
221415964593,2018-12-10,"미니쿠페차키복제,미니쿠페차키제작,미니쿠페자동차키,미니쿠페차키분실",https://blog.naver.com/yym0072/221415964593,차키(2015~),true,차키,미니,쿠페,,true,일반키,복사,완료,,리모컨 내 수동키 있어 배터리 방전 시 사용 가능
221415518499,2018-12-09,"벤츠차키제작,벤츠차키분실,벤츠차키잃어버렸을때,대구차키분실,벤츠차키복제,벤츠차키복사,벤츠차키수리,대구벤츠차키분실",https://blog.naver.com/yym0072/221415518499,차키(2015~),true,차키,벤츠,W211,2006,true,일반키,분실제작,완료,대구,"EIS 탈거 분해 필요, 서비스센터는 약 보름 소요"
221414907199,2018-12-08,"그랜져tg차키수리,차키박스고장,그랜져tg차키제작,그랜져tg시동키박스,대구차키분실,차키제작",https://blog.naver.com/yym0072/221414907199,차키(2015~),true,차키,현대,그랜져 TG,,false,일반키,이그니션수리|분실제작,완료,,"시동키박스 분해 수리, 예비키 없어 제작도 병행"
221414587568,2018-12-07,"올란도차키분실,올란도차키제작,올란도스마트키,차키잃어버렸을때",https://blog.naver.com/yym0072/221414587568,차키(2015~),true,차키,쉐보레,올란도,,false,폴딩키,분실제작,완료,,
221413703714,2018-12-06,"프라이드차키분실,프라이드차키제작,경산영대차키분실,영남대차키분실,차키잃어버렸을때",https://blog.naver.com/yym0072/221413703714,차키(2015~),true,차키,기아,프라이드,,false,폴딩키,분실제작,완료,,영남대학교 주변 현장 작업
221413478747,2018-12-06,"bmw528i차키분실,528i차키제작,bmw520d차키,bmw차문열기,bmw트렁크열기,bmw차키분실",https://blog.naver.com/yym0072/221413478747,차키(2015~),true,차키,BMW,528i,,true,스마트키,차문개방,완료,,트렁크에 키 있고 문 잠겼을 때 앞문 먼저 개방 후 트렁크 개방
221413121244,2018-12-05,"벤츠차키분실,벤츠차키제작,벤츠차문잠금해제,벤츠트렁크열기",https://blog.naver.com/yym0072/221413121244,차키(2015~),true,차키,벤츠,,,true,불명,분실제작|트렁크개방,완료,,트렁크에 키 넣고 닫힌 경우 비상키 제작으로 개방
221412681586,2018-12-05,"폭스바겐자동차차문이잠겼을때,폭스바겐페이톤차문열기,폭스바겐폴딩키",https://blog.naver.com/yym0072/221412681586,차키(2015~),false,차키,폭스바겐,페이톤,,true,폴딩키,차문개방,불명,,제목·태그만 있고 본문에 실제 작업 서술 없음
221412007031,2018-12-04,"sm5차키분실,sm5차키제작,sm5폴딩키,청도차키분실,청도차키제작",https://blog.naver.com/yym0072/221412007031,차키(2015~),true,차키,르노삼성,SM5,,false,불명,분실제작,완료,,청도 지역 출동
221411879991,2018-12-04,"아반떼차키제작,아반떼차키분실,차키분실,자동차키분실,차키제작비용",https://blog.naver.com/yym0072/221411879991,차키(2015~),true,차키,현대,아반떼 XD,,false,일반키,분실제작,완료,,"이모빌라이저 차량, 계기판 표시등으로 확인"
221411337124,2018-12-03,"포터2차키제작,포터2차키분실,차키잃어버렸을때,차키제작하는곳,차키제작비용",https://blog.naver.com/yym0072/221411337124,차키(2015~),true,차키,현대,포터2,,false,일반키,분실제작,완료,,이모빌라이저 미탑재 차량
221411301110,2018-12-03,"벤츠차키분실,벤츠차키제작,벤츠b200차키분실했을때,차키분실시,대구차키분실,차키복제,차키복원,벤츠차키복제,벤츠차키제작비용",https://blog.naver.com/yym0072/221411301110,차키(2015~),true,차키,벤츠,B200,2008,true,스마트키,분실제작|복사,완료,,원키 있는 상태에서 리모컨 미작동으로 추가 제작 진행
221410675976,2018-12-02,"모닝차키제작,모닝차키분실,대구차키분실,차키잃어버렸을때",https://blog.naver.com/yym0072/221410675976,차키(2015~),true,차키,기아,모닝(구형),,false,일반키,분실제작,완료,,시동키박스 수리도 가능하다는 언급 있음
221410506914,2018-12-02,"sm5스마트키제작,sm5스마트키분실 했을때,sm3,sm7,qm3,qm5",https://blog.naver.com/yym0072/221410506914,차키(2015~),false,차키,르노삼성,SM5,2013,false,스마트키,차문개방,안내만,,SM 시리즈 전반 키 종류·개방 방식 일반 설명
221410237482,2018-12-01,"포드이스케이프폴딩키,포드차키분실,포드폴딩키제작,포드자동차키",https://blog.naver.com/yym0072/221410237482,차키(2015~),true,차키,포드,이스케이프,,true,폴딩키,분실제작|차문개방,완료,,"4WD 차량, 이모빌라이저 등록 포함"
221409559999,2018-11-30,"체어맨차키분실,체어맨차키제작,체어맨열쇠분실,체어맨자동차키",https://blog.naver.com/yym0072/221409559999,차키(2015~),true,차키,쌍용,체어맨 600S,,false,일반키,분실제작,완료,대구 만촌동 이마트 인근,"트렁크에도 키박스 있음, 전량 이모빌라이저 탑재"
221409272397,2018-11-30,"sm5스마트키제작,sm5스마트키분실,르노삼성자동차키잃어버렸을때^^",https://blog.naver.com/yym0072/221409272397,차키(2015~),true,차키,르노삼성,SM5,,false,스마트키,분실제작|차문개방,완료,,
221409046696,2018-11-29,"sm7뉴아트스마트키,sm7스마트키분실,sm3,sm5,qm3,qm5,대구차키분실",https://blog.naver.com/yym0072/221409046696,차키(2015~),true,차키,르노삼성,SM7 뉴아트,,false,스마트키,분실제작|차문개방,완료,,
221408924427,2018-11-29,"그랜드스타렉스차키분실,스타렉스차키분실,스타렉스폴딩키,대구차키분실,자동차키분실",https://blog.naver.com/yym0072/221408924427,차키(2015~),true,차키,현대,그랜드스타렉스,,false,폴딩키,분실제작,완료,,"어린이보호차량, 리모컨 등록 포함"
221408046720,2018-11-28,2018년 동절기 청소년 선도보호 결의대회,https://blog.naver.com/yym0072/221408046720,차키(2015~),false,기타,기타,,,,불명,기타,불명,,"청소년 선도보호 결의대회 행사 안내, 작업글 아님"
221408004055,2018-11-28,"sm3폴딩키분실,sm3차키분실,sm3스마트키분실,대구차키분실",https://blog.naver.com/yym0072/221408004055,차키(2015~),false,차키,르노삼성,SM3,,false,폴딩키,분실제작,안내만,,제작했다는 태그성 문구만 있고 현장 서술 없음
221406960918,2018-11-27,"김해차키분실,bmw차키분실,bmw차키제작,bmw320i차키분실,차키잃어버렸을때,대구차키분실,bmw폴딩키",https://blog.naver.com/yym0072/221406960918,차키(2015~),true,차키,BMW,320i,,true,폴딩키,분실제작|차문개방,완료,김해,"예비키 없음, 배터리 방전 시에도 개방 가능 언급"
221406308558,2018-11-26,"lf소나타차키분실,대구차키분실,소나타차키분실,소나타차키제작,자동차키분실",https://blog.naver.com/yym0072/221406308558,차키(2015~),true,차키,현대,LF소나타(하이브리드),2017,false,스마트키,분실제작|차문개방,완료,대구 만촌동,
221405648227,2018-11-25,"포터2차키제작,포터2차키분실,대구차키분실,포터차키,자동차키분실,율하동차키,차키분실",https://blog.naver.com/yym0072/221405648227,현대,true,차키,현대,포터2 슈퍼,,false,일반키,분실제작|차문개방,완료,대구 동구 율하동,1톤 화물차
221405488126,2018-11-24,"체어맨차키분실,체어맨차키제작,차키잃어버렸을때,차키제작비용,자동차키",https://blog.naver.com/yym0072/221405488126,차키(2015~),true,차키,쌍용,체어맨,,false,일반키,분실제작,완료,고객 아파트 주차장,"이모빌라이저 탑재, 키등록 프로그램 필요"
221405113241,2018-11-24,"말리부스마트키분실,크루즈차키,알페온차키,올란도차키,차키분실시,차키제작,대구차키분실",https://blog.naver.com/yym0072/221405113241,차키(2015~),true,차키,쉐보레,말리부,,false,스마트키,분실제작|차문개방,완료,,"부품번호 13582828 언급, 배터리 방전 시 비상키로 수동 개방 가능"
221405085028,2018-11-24,"아반떼차키제작,아반떼차키분실,대구차키분실,차키잃어버렸을때,대구자동차키분실,아반떼폴딩키",https://blog.naver.com/yym0072/221405085028,차키(2015~),true,차키,현대,아반떼 HD,,false,일반키,분실제작,완료,,"열쇠·리모컨 모두 분실, 일반키로 제작하여 시동"
221404478422,2018-11-23,"폭스바겐페이톤차문잠금해제,폭스바겐페이톤,폭스바겐차키분실,폭스바겐골프,폭스바겐제타",https://blog.naver.com/yym0072/221404478422,차키(2015~),false,차키,폭스바겐,페이톤,,true,불명,,안내만,,"업체 정보·서비스 안내 위주, 실제 작업 서술 없음"
221404100697,2018-11-22,"대구자동차키분실 벤츠차키분실,벤츠차키제작,벤츠b200차키분실했을때,차키분실시,대구차키분실,차키복제,차키복원,벤츠차키복제,벤츠차키제작비용",https://blog.naver.com/yym0072/221404100697,차키(2015~),true,차키,벤츠,마이바흐,2008,true,일반키,복사,완료,,"리모컨(도어락) 미작동, 시동은 가능하던 기존키 기준 복제"
221403282980,2018-11-21,"bmw735i차키제작,bmw스마트키,bmw스마트키분실,bmw차키분실,bmw자동차키,대구차키분실",https://blog.naver.com/yym0072/221403282980,차키(2015~),false,차키,BMW,735i,,true,스마트키,,안내만,,
221402180611,2018-11-20,"르노삼성자동차,sm5스마트키분실,sm5,sm7,sm6,qm3,qm5,스마트키제작,대구차키분실",https://blog.naver.com/yym0072/221402180611,차키(2015~),false,차키,르노삼성,SM5|SM7|SM6|QM3|QM5,,false,스마트키,,안내만,,
221401469529,2018-11-19,"올뉴모닝차키분실,올뉴모닝스마트키,대구차키분실,모닝차키제작,차키잃어버렸을때,자동차키분실",https://blog.naver.com/yym0072/221401469529,차키(2015~),true,차키,기아,올뉴모닝,,false,스마트키,분실제작,완료,,
221399085125,2018-11-15,"bmw x6차키분실,bmw x6자동차키제작,차키잃어버렸을때,bmw차키,대구차키분실,자동차키분실,bmw차키복제",https://blog.naver.com/yym0072/221399085125,차키(2015~),true,차키,BMW,X6,,true,스마트키,복사,완료,,원키 1개뿐이라 추가 복제 요청
221398760227,2018-11-15,"수능대박,수능시험,수능시험대박나세요",https://blog.naver.com/yym0072/221398760227,차키(2015~),false,기타,기타,,,,불명,,불명,,
221398266522,2018-11-14,"레이차키분실,레이폴딩키제작,레이자동차키,레이자동차열쇠,차키제작비용",https://blog.naver.com/yym0072/221398266522,차키(2015~),false,차키,기아,레이,,false,폴딩키,분실제작,안내만,,
221397512726,2018-11-13,"벤츠b200차키분실,벤츠차키분실,벤츠차키잃어버렸을때,벤츠차키제작,대구벤츠자동차키,차키분실시",https://blog.naver.com/yym0072/221397512726,차키(2015~),false,차키,벤츠,B200,,true,스마트키,분실제작,불명,,차량 배터리 방전 상태
221397300198,2018-11-13,"k5차키분실,k5스마트키제작,k5자동차키,대구차키분실,차키잃어버렸을때,차키복원",https://blog.naver.com/yym0072/221397300198,차키(2015~),false,차키,기아,K5,,false,스마트키,분실제작,안내만,,
221397256091,2018-11-13,"벤츠차문이잠겼을때,벤츠트렁크열기,벤츠차키분실,벤츠차키제작,대구밴츠,대구차키분실",https://blog.naver.com/yym0072/221397256091,차키(2015~),false,차키,벤츠,,,true,불명,차문개방|트렁크개방|분실제작,안내만,,
221396157266,2018-11-11,"혼다crv차키분실,혼다crv차키제작,혼다crv폴딩키제작,차키잃어버렸을때,대구차키분실,대구폴딩키제작",https://blog.naver.com/yym0072/221396157266,차키(2015~),true,차키,혼다,CRV,,true,폴딩키,분실제작,완료,대구,
221395871120,2018-11-10,군산 거위를 노래하다 대구오오극장에서 봤어요,https://blog.naver.com/yym0072/221395871120,차키(2015~),false,기타,기타,,,,불명,,불명,,
221395540656,2018-11-10,"yf소나타차키분실,yf소나타폴딩키,yf소나타스마트키제작,차키분실,차키분실시,대구차키분실",https://blog.naver.com/yym0072/221395540656,차키(2015~),false,차키,현대,YF소나타,,false,불명,분실제작,안내만,대구 수성구 지산동,
221395380698,2018-11-09,"렉서스gs350차키분실,렉서스차키제작,렉서스차키분실,차키잃어버렸을때,렉서스스마트키",https://blog.naver.com/yym0072/221395380698,차키(2015~),false,차키,렉서스,GS350,,true,스마트키,분실제작,안내만,,
221394013867,2018-11-08,"sm520차키분실,sm520자동차키,차키제작비용,차키잃어버렸을때,차키분실시,대구차키분실",https://blog.naver.com/yym0072/221394013867,차키(2015~),true,차키,르노삼성,SM520,2002,false,일반키,분실제작,완료,대구 동구 지저동,"빗속 작업, 이그니션에서 시동 확인까지 완료"
221393790614,2018-11-07,"올란도차키분실,올란도스마트키분실,올란도차키제작,쉐보레자동차키,대구차키분실,차키잃어버렸을때",https://blog.naver.com/yym0072/221393790614,차키(2015~),true,기타,쉐보레,올란도,2012,false,스마트키,분실제작,완료,,
221393541255,2018-11-07,"sm3차키분실,sm3차키제작,sm3폴딩키,sm3스마트키,차키잃어버렸을때,르노삼성자동차키",https://blog.naver.com/yym0072/221393541255,차키(2015~),true,차키,르노삼성,SM3,,false,폴딩키,분실제작,완료,,
221392513688,2018-11-06,"팔공산갓바위,갓바위일출",https://blog.naver.com/yym0072/221392513688,차키(2015~),false,기타,기타,,,,불명,,불명,,
221392188656,2018-11-05,"크루즈차키분실,크루즈폴딩키제작,쉐보레차키,자동차키,차키잃어버렸을때,대구차키분실",https://blog.naver.com/yym0072/221392188656,차키(2015~),false,차키,쉐보레,크루즈,,false,폴딩키,분실제작,안내만,,
221391928950,2018-11-05,"sm520차키분실,sm520차키제작,차키잃어버렸을때,차키제작비용,차키제작하는곳",https://blog.naver.com/yym0072/221391928950,차키(2015~),true,차키,르노삼성,SM520,,false,일반키,분실제작,완료,,며칠간 운행 못한 상태에서 신속 제작 요청
221391896432,2018-11-05,"모닝폴딩키제작,모닝차키분실,모닝차키제작,폴딩키제작,대구차키분실",https://blog.naver.com/yym0072/221391896432,차키(2015~),true,차키,기아,모닝,2009,false,폴딩키,분실제작,완료,,
221391409526,2018-11-04,"혼다시빅차키분실,혼다시빅차키제작,혼다폴딩키,혼다어코드차키,혼다crv차키",https://blog.naver.com/yym0072/221391409526,차키(2015~),false,차키,혼다,시빅|어코드|CRV,,true,폴딩키,분실제작,안내만,,
221391405850,2018-11-04,"닛산큐브차키제작,큐브폴딩키,닛산큐브차키분실,차키잃어버렸을때,대구차키분실",https://blog.naver.com/yym0072/221391405850,차키(2015~),false,차키,닛산,큐브,,true,폴딩키,분실제작,안내만,,
221391223166,2018-11-04,"카이런차키,엑티언차키,렉스턴2차키,차키분실,차키제작,대구차키분실,차키잃어버렸을때",https://blog.naver.com/yym0072/221391223166,차키(2015~),false,차키,쌍용,카이런|엑티언|렉스턴2,,false,불명,분실제작,안내만,,
221390845929,2018-11-03,"bmw320i차키분실,bmw320i차키제작,bmw차키분실,bmw차키제작bmw차문잠금해제,트렁크",https://blog.naver.com/yym0072/221390845929,차키(2015~),false,차키,BMW,320i,,true,불명,분실제작|차문개방|트렁크개방,안내만,,
221390715123,2018-11-03,"sm5폴딩키제작,sm5리모컨키,sm3폴딩키,sm5차키,차키를폴딩키로제작합니다",https://blog.naver.com/yym0072/221390715123,차키(2015~),false,차키,르노삼성,SM5|SM3,,false,불명,기타,안내만,,리모컨키를 폴딩키로 제작 가능
221390260195,2018-11-02,"올란도차키분실,올란도차키제작,쉐보레자동차키,차키잃어버렸을때,차키제작,차키복제,대구차키분실",https://blog.naver.com/yym0072/221390260195,차키(2015~),false,기타,불명,,,,불명,,안내만,,"홍보성 일반 안내글, 특정 작업 서술 없음"
221389976302,2018-11-02,"마티즈 차 키 분실, 마티즈 차 키 제작, 마티즈 자동차 키, 대구 차 키 분실, 차 키 잃어버렸을 때, 차 키 복제",https://blog.naver.com/yym0072/221389976302,차키(2015~),true,차키,쉐보레,마티즈,,false,일반키,분실제작|차문개방,완료,,현장 출동해 판독 후 제작
221389515412,2018-11-01,"렉서스차키분실,렉서스es350스마트키분실,렉서스스마트키제작,대구차키분실,차키잃어버렸을때,차키제작하는곳",https://blog.naver.com/yym0072/221389515412,수입차·기타,false,차키,렉서스,ES350,,true,스마트키,분실제작,안내만,,"빌라 주차장에서 방전 우려, 제작 안내 서술은 있으나 완료 서술 없음"
221389350828,2018-11-01,"아반떼차키제작,아반떼차키분실,아반떼md차키,차키잃어버렸을때,차키제작하는곳",https://blog.naver.com/yym0072/221389350828,차키(2015~),true,차키,현대,아반떼 MD,,false,일반키,분실제작|차문개방,완료,,"이모빌라이저 없는 일반키로 제작, 이그니션 키박스 수리도 별도 안내"
221388801525,2018-10-31,"짚프랭글러차키분실,지프랭글러차키,차키잃어버렸을때,랭글러폴딩키,대구차키분실",https://blog.naver.com/yym0072/221388801525,차키(2015~),false,차키,지프,랭글러,,true,폴딩키,,안내만,,"홍보성 일반 안내글, 특정 작업 서술 없음"
221387801299,2018-10-30,"김해차키분실,그랜져tg차키제작,그랜져tg폴딩키,차키분실,자동차키분실,차키잃어버렸을때,대구차키분실,차키제작",https://blog.naver.com/yym0072/221387801299,차키(2015~),false,기타,그랜저,그랜저 TG,,false,폴딩키,,안내만,,"홍보성 일반 안내글, 특정 작업 서술 없음"
221387276011,2018-10-29,"스파크차키제작,스파크차키분실,자동차키분실,차키분실,차키잃어버렸을때,대구차키분실",https://blog.naver.com/yym0072/221387276011,차키(2015~),false,차키,쉐보레,스파크,,false,불명,,안내만,대구 동구 각산동,"여성 차주 문의, 배터리 방전 언급뿐 작업 완료 서술 없음"
221387043192,2018-10-29,"sm5스마트키제작,sm5스마트키분실,스마트키,차키분실,자동차키분실,대구차키분실",https://blog.naver.com/yym0072/221387043192,차키(2015~),false,차키,르노삼성,SM5,,false,스마트키,,안내만,,"홍보성 일반 안내글, 특정 작업 서술 없음"
221387001465,2018-10-29,"알페온스마트키,알페온차키분실,차키분실,자동차키분실,대구차키분실",https://blog.naver.com/yym0072/221387001465,차키(2015~),true,차키,쉐보레,알페온,,false,스마트키,분실제작,완료,대구,현장에서 스마트키 제작 완료
221385941248,2018-10-27,"벤츠차키제작,벤츠차키분실,벤츠e300차키복제,벤츠차키복원,대구차키분실,차키잃어버렸을때",https://blog.naver.com/yym0072/221385941248,차키(2015~),true,차키,벤츠,E300,,true,스마트키,복사,완료,,추가 복제 완료
221385579229,2018-10-26,"혼다어코드차키분실,혼다어코드폴딩키,혼다어코드차키제작,대구차키분실,차키분실,자동차키분실",https://blog.naver.com/yym0072/221385579229,차키(2015~),true,차키,혼다,어코드,,true,폴딩키,복사,완료,,리모컨키를 폴딩키로 제작
221385461397,2018-10-26,"bmw차문잠금해제,bmw차에 차키를 차안에두고 차문이 잠겼답니다,bmw차키분실,bmw차키제작",https://blog.naver.com/yym0072/221385461397,차키(2015~),true,차키,BMW,,,true,스마트키,차문개방,완료,,"키를 차 안에 두고 잠긴 상태, 예비키 없이 개방 완료"
221385201597,2018-10-26,"그랜져tg키박스고장,그랜저tg시동키박스,그랜져키박스고장수리,차키박스고장,차키분실,자동차키분실",https://blog.naver.com/yym0072/221385201597,차키(2015~),true,차키,현대,그랜저 TG,,false,일반키,이그니션수리,완료,,시동키박스 고장 수리
221384026473,2018-10-24,"yf소나타시동키박스고장,엔진시동키박스수리,차키박스고장수리",https://blog.naver.com/yym0072/221384026473,차키(2015~),true,차키,현대,YF소나타,,false,일반키,이그니션수리,완료,대구 반야월,"순정 키박스 교체로 수리, 기존 키박스는 수리 불가라 드릴로 파손 후 교체"
221383796803,2018-10-24,"포터2차키제작,포터2차키분실,대구차키분실,부산차키분실,차키잃어버렸을때",https://blog.naver.com/yym0072/221383796803,차키(2015~),false,차키,현대트럭,포터2,,false,불명,,안내만,,"홍보성 일반 안내글, 특정 작업 서술 없음"
223834842440,2018-10-23,닛산큐브 자동차열쇠,https://blog.naver.com/yym0072/223834842440,수입차·폴딩키,false,기타,불명,,,,불명,,안내만,,"타 블로그 포스트를 소개하는 글, 자체 작업 서술 없음"
221383007300,2018-10-23,"닛싼큐브차키분실,큐브차키제작,닛싼큐브폴딩키,큐브cube차키,자동차열쇠,대구차키분실",https://blog.naver.com/yym0072/221383007300,차키(2015~),false,차키,닛산,큐브,,true,폴딩키,분실제작,안내만,대구,"리모컨키를 폴딩키로 제작 가능 안내, 완료 서술 약함(제작을 해드렸다는 표현은 있으나 구체적 작업 과정 서술 없음)"
221382703953,2018-10-22,"에쿠스차키제작,에쿠스스마트키,에쿠스노브형스마트키제작,대구차키분실,부산차키,차키제작하는곳",https://blog.naver.com/yym0072/221382703953,차키(2015~),false,차키,현대,에쿠스,,false,스마트키,,안내만,,"홍보성 일반 안내글, 특정 작업 서술 없음"
221382409480,2018-10-22,"뉴프라이드차키분실,프라이드차키제작,차키잃어버렸을때,차키복원,차키제작하는곳",https://blog.naver.com/yym0072/221382409480,차키(2015~),true,차키,기아,뉴 프라이드,,false,불명,분실제작,완료,,해시태그성 제목이나 본문에 제작 완료 서술 있음
221381518857,2018-10-20,2018년 동촌동 꿈마을축제 동촌동 동네 잔치,https://blog.naver.com/yym0072/221381518857,차키(2015~),false,기타,불명,,,,불명,,안내만,대구 동촌동,"동네 축제 감사글, 열쇠 작업과 무관"
221380591175,2018-10-19,"아반떼차키제작,아반떼차키분실,아반떼스마트키,아반떼폴딩키,차키잃어버렸을때",https://blog.naver.com/yym0072/221380591175,차키(2015~),false,차키,현대,아반떼,,false,불명,,안내만,,"홍보성 일반 안내글, 특정 작업 서술 없음"
221379958804,2018-10-18,"bmw차키분실,bmw차키제작,bmw530i열쇠제작,차키잃어버렸을때,차키제작하는곳",https://blog.naver.com/yym0072/221379958804,차키(2015~),false,차키,BMW,530i,,true,불명,,안내만,,"홍보성 일반 안내글, 특정 작업 서술 없음"
221379282254,2018-10-17,"벤츠차키제작,벤츠차키분실,벤츠차키잃어버렸을때,벤츠차키복제,w211,대구차키분실,대구차키제작",https://blog.naver.com/yym0072/221379282254,차키(2015~),true,차키,벤츠,W211,,true,스마트키,복사,완료,,자주 복제하는 차종이라며 추가 복제 작업 시작 서술
221378753295,2018-10-16,"렉서스차키분실,렉서스리모컨,렉서스폴딩키,렉서스es330차키,대구차키분실,차키제작하는곳",https://blog.naver.com/yym0072/221378753295,차키(2015~),true,차키,렉서스,ES330,,true,폴딩키,복사,완료,,매장 방문해 리모컨을 폴딩키로 차키복원 완료
221377752572,2018-10-15,"sm5스마트키제작,sm5스마트키분실,대구차키제작,대구차키분실,차키잃어버렸을때",https://blog.naver.com/yym0072/221377752572,차키(2015~),true,차키,르노삼성,SM5,,false,스마트키,분실제작,완료,,노브형 스마트키 제작 후 시동 확인까지 서술
221377305464,2018-10-14,"프라이드차키분실,프라이드차키제작,대구차키분실,차키잃어버렸을때",https://blog.naver.com/yym0072/221377305464,차키(2015~),false,기타,불명,,,,불명,,안내만,,"홍보성 안내 글, 실제 작업 서술 없음"
221377189420,2018-10-14,"엑센트차키분실,엑센트차키제작,엑센트폴딩키,스마트키,대구차키분실",https://blog.naver.com/yym0072/221377189420,차키(2015~),false,차키,현대,엑센트,,false,불명,,안내만,,"홍보성 안내 글, 실제 작업 서술 없음"
221375574782,2018-10-11,"베스파키분실,베스파열쇠,베스파열쇠복제,베스파프리마베라키제작,베스파열쇠분실,베스파키제작,베스파열쇠제작",https://blog.naver.com/yym0072/221375574782,차키(2015~),true,오토바이키,기타,베스파 프리마베라,,true,불명,분실제작,완료,대구 북구 복현동,
221375172805,2018-10-11,"크루즈 차 키 분실, 크루즈 차 키 제작, 쉐보레 자동차 열쇠, 차 키 잃어버렸을 때",https://blog.naver.com/yym0072/221375172805,차키(2015~),false,차키,쉐보레,크루즈,,false,불명,,안내만,,"홍보성 안내 글, 실제 작업 서술 없음"
221374769610,2018-10-10,"sm5스마트키제작,sm5스마트키분실,자동차열쇠제작하는곳,차키잃어버렸을때~~~sm3,sm7,qm3,qm5",https://blog.naver.com/yym0072/221374769610,차키(2015~),true,차키,르노삼성,SM5,,false,불명,분실제작,완료,대구 중구 삼덕동,SM3・SM5・SM7・QM3・QM5 일반키・폴딩키・스마트키 제작 가능
221374630375,2018-10-10,"벤츠차키분실,벤츠차키잃어버렸을때,벤츠차키제작,벤츠차키복제",https://blog.naver.com/yym0072/221374630375,차키(2015~),true,차키,벤츠,,,true,불명,복사,완료,대구 성서,
221374459433,2018-10-10,"스타렉스차키제작,스타렉스차키잃어버렸을때,그랜드스타렉스자동차열쇠",https://blog.naver.com/yym0072/221374459433,차키(2015~),true,차키,현대,그랜드 스타렉스,,false,일반키,분실제작,완료,,
221373856466,2018-10-09,"혼다어코드차키제작,혼다어코드차키분실,어코드폴딩키,대구폴딩키,대구차키분실,대구차키제작",https://blog.naver.com/yym0072/221373856466,차키(2015~),true,차키,혼다,어코드,,true,폴딩키,분실제작,완료,,
221373495126,2018-10-08,"bmw530i차키제작,bmwe60폴딩키제작,bmw차키분실,bmw폴딩키,대구차키분실,자동차열쇠",https://blog.naver.com/yym0072/221373495126,차키(2015~),false,차키,BMW,530i / E60,,true,폴딩키,,안내만,,"홍보성 안내 글, 실제 작업 서술 없음"
221373110106,2018-10-08,"골프7세대차문열기,폭스바겐골프차키복제,폭스바겐골프차키분실,폭스바겐골프차키제작",https://blog.naver.com/yym0072/221373110106,차키(2015~),false,차키,폭스바겐,골프 7세대,,true,불명,,안내만,,"홍보성 안내 글, 실제 작업 서술 없음"
221372143416,2018-10-06,"i30스마트키분실,i30스마트키제작,자동차열쇠,차키잃어버렸을때,스마트키제작비용",https://blog.naver.com/yym0072/221372143416,차키(2015~),false,차키,현대,i30,,false,스마트키,차문개방,안내만,,"홍보성 안내 글, 실제 작업 서술 없음"
221372069077,2018-10-06,"태풍,비오는날,포터2차키제작,포터2차키분실,대구차키분실,차키잃어버렸을때,차키제작비용,자동차열쇠",https://blog.naver.com/yym0072/221372069077,차키(2015~),false,차키,현대,포터2,,false,불명,,안내만,,"홍보성 안내 글, 실제 작업 서술 없음"
221372035291,2018-10-06,"아반떼차키제작,아반떼md차키를폴딩키로,차키잃어버렸을때,차키복원,대구차키분실,자동차열쇠",https://blog.naver.com/yym0072/221372035291,차키(2015~),false,차키,현대,아반떼 MD,,false,폴딩키,,안내만,,"홍보성 안내 글, 실제 작업 서술 없음"
221371862639,2018-10-05,"그랜져hg스마트키분실,그랜져hg스마트키제작,차키잃어버렸을때,자동차열쇠",https://blog.naver.com/yym0072/221371862639,차키(2015~),false,차키,현대,그랜저 HG,,false,스마트키,,안내만,,"홍보성 안내 글, 실제 작업 서술 없음"
221371435685,2018-10-05,"아반떼차키제작,아반떼차키분실,아반떼md자동차키제작,아반떼폴딩키,경산옥산동차키분실",https://blog.naver.com/yym0072/221371435685,차키(2015~),false,차키,현대,아반떼 MD,,false,폴딩키,,안내만,경산 옥산동,"홍보성 안내 글, 실제 작업 서술 없음"
221371329869,2018-10-05,"bmw차키분실,bmw차키제작,bmw528i차키제작,차키잃어버렸을때,차키제작하는곳,대구차키분실,자동차키,자동차열쇠",https://blog.naver.com/yym0072/221371329869,차키(2015~),true,차키,BMW,528i,,true,불명,분실제작,완료,,
221370659426,2018-10-04,"크루즈차키분실,크루즈차키제작,쉐보레자동차키,차키잃어버렸을때,자동차키분실,자동차열쇠",https://blog.naver.com/yym0072/221370659426,차키(2015~),false,차키,쉐보레,크루즈,,false,불명,,안내만,,"홍보성 안내 글, 실제 작업 서술 없음"
221369570872,2018-10-02,"모닝차키제작,모닝차키분실,차키잃어버렸을때,차키제작하는곳",https://blog.naver.com/yym0072/221369570872,차키(2015~),true,차키,기아,모닝,,false,불명,분실제작,완료,,
